"","X1","carat","cut","cut_ord","color","clarity","clarity_ord","predicted_price"
"2977",2977,0.4,"Ideal",5,"F","VS2",5,1181.0488
"2978",2978,0.51,"Fair",1,"E","VS2",5,1459.50867
"2979",2979,1.05,"Premium",4,"J","VS1",4,5999.08885
"2980",2980,0.43,"Very Good",3,"H","SI1",3,195.58931
"2981",2981,0.3,"Ideal",5,"G","VVS2",6,802.5091
"2982",2982,1.51,"Premium",4,"E","SI1",3,9388.45867
"2983",2983,1.54,"Ideal",5,"J","VS2",5,10715.34418
"2984",2984,1.16,"Ideal",5,"I","VS2",5,7537.24572
"2985",2985,1.01,"Premium",4,"D","SI1",3,5206.75017
"2986",2986,1.01,"Very Good",3,"I","VS2",5,5961.97517
"2987",2987,0.83,"Premium",4,"H","SI1",3,3701.33511
"2988",2988,0.93,"Very Good",3,"F","VS2",5,5292.90181
"2989",2989,1.2,"Very Good",3,"G","SI2",2,6177.6184
"2990",2990,0.8,"Ideal",5,"E","VVS2",6,4984.2176
"2991",2991,1.11,"Ideal",5,"D","VVS2",6,7576.87687
"2992",2992,1.31,"Premium",4,"H","SI2",2,7257.97327
"2993",2993,1.11,"Good",2,"F","SI1",3,5722.33387
"2994",2994,1.1,"Good",2,"D","SI2",2,5180.8977
"2995",2995,1.22,"Premium",4,"I","SI2",2,6505.26574
"2996",2996,0.72,"Ideal",5,"F","SI2",2,2483.93624
"2997",2997,1.09,"Premium",4,"I","VS2",5,6791.42753
"2998",2998,1.05,"Very Good",3,"G","SI1",3,5380.90785
"2999",2999,0.7,"Fair",1,"G","SI1",3,2132.9539
"3000",3000,1.01,"Very Good",3,"F","SI1",3,5046.37117
